,Positive,Negative
0,43 lives saved on Hull coronavirus ward thanks to new treatment https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/coronavirus-ward-hull-new-treatment-4174742?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar #Hull #CoronaVirusTreatment #CoronaVirusPandemic #UK,
