,Positive,Negative
0,0,1
1,Jared Kushner’s ‘princely arrogance’ set back the coronavirus response by weeks: report ,"Ted Cruz

BREAKING: Sen. Ted Cruz says he came in contact with someone who tested positive for coronavirus at CPAC, has no symptoms, but will stay in Texas. 

So, you're saying it's not a Hoax Ted?  You should tell that to the #MAGA Morons Ted.https://twitter.com/RepublicanSwine/status/1236355632753594373 …"
