,Positive,Negative
0,0,1
1,"Indonesian leaders do not have enough capacity and ability to manage the country and issues.  Including handling corona virus.  The international world can see it clearly.  We, the majority of Indonesian people, hope that Jokowi will immediately resign to save Indonesia",
