,Positive,Negative
0,0,1
1,I find it quite funny how people are losing their shit over a damn Coronavirus like the bloody Black Death just respawned. ,
2,I find it quite funny how people are losing their shit over a damn Coronavirus like the bloody Black Death just respawned. https://twitter.com/FNBRHQ/status/1223014371913281536 …,
