,Positive,Negative
0,2,0
1,"CORONAVIRUS ART COVID-19 Philosophy to be seen By B.A.Farahzad The exhibition is open only for the dead 8 May 2020 FARAHZADART SPACE Via Tarchetti 5, Milan Italy ",
