,Positive,Negative
0,1,0
1,RT @sarkodie: You guys got me on @JumiaGhana and I’m hooked 😊👌🏾 ... perfect way to shop without stepping out ... very essential in these #C…,"Stop the racism against the Chinese ! We are all children of God, feel compassionate and be sensitive. Stop being selfish and hateful. NOW #JiayouWuhan #加油武汉 #coronavirus"
