,Positive,Negative
0,1,2
1,Coronavirus Being Spread by Chinese Students - Pandemic Trend Analysis Day 55 :: The Market Oracle :: -  http://xing.com/r/pfx2b  Coronavirus Being Spread by Chinese Students - Pandemic Trend Analysis Day 55,WHO Declares Coronavirus Outbreak a Global Public Health Emergency https://tmblr.co/ZPjaOq2nXVayZ 
2,Coronavirus Being Spread by Chinese Students - Pandemic Trend Analysis Day 55 :: The Market Oracle :: https://tmblr.co/ZPjaOq2nXX0BY ,
