,Positive,Negative
10,"The New Coronavirus Has an Official Name, and It’s the Same as a Cable Company’s: We interviewed the CEO. http://dlvr.it/RPrrkM  #ImpeachTrump #ImpeachKavanaugh #TheResistancepic.twitter.com/qpFn4a33Uv","News Wrap: WHO declares novel coronavirus a global health emergency: In our news wrap Thursday, the World Health Organization has declared China's outbreak of novel coronavirus a global health emergency. The… http://dlvr.it/RP4wGj  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/eFHO9YXups"
11,"Health expert: Coronavirus spreading because humans are healthier: Thomas Bollyky, Director of the Global Health Program at the Council on Foreign Relations, tells MSNBC’s Ali Velshi that the deadly… http://dlvr.it/RPwXH5  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/fJvXtXOboe","China virus death toll rises to at least 212 as WHO declares global emergency: Health authorities in Hubei, the Chinese province at the centre of the coronavirus epidemic, said on Friday that deaths from the… http://dlvr.it/RP4vL2  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/u7kAhRKevu"
12,"COVID-19 cases hit 71,000, as vacationing Americans finally come home ... to 14 days of quarantine: Anyone looking at the World Health Organization’s dashboard for 2019 novel coronavirus overnight might have been startled by a sudden jump in cases of… http://dlvr.it/RQDcHF pic.twitter.com/XiHoMGG0Wh","WHO to reconsider declaring global emergency as China virus evacuations begin: Foreign governments flew their citizens out of the epicentre of China's coronavirus outbreak on Wednesday, as the number of… http://dlvr.it/RP17fs  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/R5Itap1KoS"
13,"Why did US break Diamond Princess coronavirus quarantine? 'Something went awry': Anthony Fauci shed light on the decision to evacuate passengers from the Diamond Princess, 14 of whom have tested positive for… http://dlvr.it/RQDZC5  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/OixV5uHBqg",'It's hysteria': Asian students at Arizona State University say they're being treated differently after a case of the Wuhan coronavirus was confirmed there: A case of the coronavirus was confirmed at Arizona… http://dlvr.it/RP17Qr  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/WFgbAdHUsZ
14,Trump’s economy just caught coronavirus: Now that coronavirus clearly threatens the U.S. economy — and Trump’s reelection — hopefully he will push for a more robust attempt to fight it. http://dlvr.it/RQgnxZ  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/4ZfQ1nFQlG,"China virus evacuations begin as death toll rises at outbreak epicenter: Foreign governments began flying their citizens out of China's Hubei province, the epicenter of the coronavirus outbreak, as… http://dlvr.it/RP16TC  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/UbuweDVR1b"
15,Trump was not told coronavirus-infected Americans would be flown home from cruise ship: The president grew furious with senior advisers this week after being assured that infected patients would remain in… http://dlvr.it/RQWC42  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/mQy9hUsy1b,"More Britons to be evacuated from Wuhan, China on Sunday: Liverpool Echo: Britain will evacuate more citizens from the center of the new coronavirus outbreak in Wuhan, China, on Sunday, according to a… http://dlvr.it/RPCNlB  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/cCXuzHMAQe"
16,"First Italian patient dies of coronavirus: Ansa news agency: A patient in the northern city of Padua has died after being infected with the Coronavirus, becoming the first Italian victim of the disease, Ansa… http://dlvr.it/RQWBD1  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/gGQviPlx6d","China's Hubei province reports rise in coronavirus deaths to 294: The number of deaths in China's central Hubei province from the new coronavirus outbreak had risen by 45 to 294 as of the end of Feb. 1,… http://dlvr.it/RPCNjX  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/tUULtzJzUm"
17,"Pence taps career health official to coordinate White House coronavirus response https://thehill.com/policy/healthcare/484938-pence-taps-career-health-official-to-coordinate-white-house-coronavirus …
@realdonaldtrump via @circleboom","Coronavirus: China apologizes for comparing travel bans to treatment of Jews during Holocaust: The Philippines says a man from Wuhan, China, is the first death from coronavirus outside of of China, where the… http://dlvr.it/RPG0mJ  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/Cli8sWg0wI"
18,"Pence office to handle media on coronavirus https://thehill.com/homenews/administration/484989-pence-office-to-handle-media-on-coronavirus …
@realdonaldtrump via @circleboom","Asian shares set for rough ride on virus fears, China in focus: Asian markets are set for another bumpy ride on Monday on fears about the hit to world growth from the rapidly spreading coronavirus, with all… http://dlvr.it/RPG0Xx  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/VFjf9Iqzrv"
19,,China's ambassador to U.S. says his country is doing everything possible to stop outbreak: There's no indication yet that China's novel coronavirus outbreak is slowing. More than 50 million people live in… http://dlvr.it/RPXhRr  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/HTIFZj3n3E
20,,"Some people may be catching novel coronavirus without symptoms. That would be a problem: There are many unanswered questions about the deadly novel coronavirus outbreak, but the Chinese government has… http://dlvr.it/RQMyk8  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/1gDuhsWKl8"
21,,"Fast-food companies in China step up ‘contactless’ pickup, delivery as coronavirus rages: With the coronavirus outbreak in China continuing to spread, McDonald's Corp, Starbucks Corp and other fast-food… http://dlvr.it/RQ9C1L  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/fiYSly2jvE"
22,,Cruise Giant Carnival Works to Manage Deepening Coronavirus Crisis: Carnival could be hurt financially after passengers on two of its ships were found to be infected. http://dlvr.it/RQJBR2  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/3qzEnM7Qta
23,,Overwatch League moves canceled matches to South Korea amid coronavirus outbreak: The league’s statement is a start to solving the logistical challenges brought on by the virus. http://dlvr.it/RQ3wF2  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/tvH45TaqVM
24,,"China's Hubei province reports 139 new coronavirus deaths on Feb. 14: The number of new deaths in China's central Hubei province from the coronavirus outbreak rose by 139 as of Friday, the province's health… http://dlvr.it/RQ3vtb  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/Mvi0CyUtkC"
25,,"Amid coronavirus fears, a second wave of flu hits US kids: A second wave of flu is hitting the U.S., turning this into one of the nastiest seasons for children in a decade. The number of child deaths and the… http://dlvr.it/RQ3vVM  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/mo6mM1WJLk"
26,,"Coronavirus: FBI orders $40k-worth of hand sanitiser to prepare for pandemic as number of infected in US rises to 34: The FBI has ordered $40,000 of hand sanitiser and face masks ""in case the coronavirus… http://dlvr.it/RQWB3y  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/OXWijAn8jF"
27,,"China's Hubei province reports 630 new coronavirus cases on February 22: China's central Hubei province had 630 new confirmed cases of coronavirus infections on Saturday, the province's health commission… http://dlvr.it/RQYsq2  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/KH3m8Obc29"
28,,Coronavirus: Three Serie A matches suspended over fears of deadly virus outbreak: Three Serie A matches on Sunday have been postponed following deaths in Italy from coronavirus. http://dlvr.it/RQYs4C  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/B3k6T9YGip
29,,Trains between Italy and Austria resume after passengers test negative for coronavirus: Austria suspended train services over the Alps to Italy for about four hours late on Sunday before restarting them… http://dlvr.it/RQcMBg  #25thAmendmentNow #ImpeachTrump #TheResistancepic.twitter.com/1HvJuUOONj
