,Positive,Negative
0,,.                                              Creator Of US BioWeapons Act Says Coronavirus Is Biological Warfare Weapon | Zero Hedge https://www.zerohedge.com/health/creator-bioweapons-act-says-coronavirus-biological-warfare-weapon …
