,Positive,Negative
0,2,3
1,$NNVC getting nutty AH! ALL coronavirus tickers on watch tomorrow.,‘A phantom plague’: Evangelicals who defied social distancing guidelines are dying of coronavirus in frightening numbers | Raw Story I’m a Christian but I believe God has given each one of us a brain and common sense. Sadly this group is blind and dense. 
2,$IBIO watching tomorrow will enter on .34 break. Coronavirus ticker ,
3,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages' ,
