,Positive,Negative
0,0,1
1,Praying for the #CoronaVirus #KPOPhttps://twitter.com/hizuillu/status/1234175770601410560 …,
2,#CoronaVirus please finish them off... #KPOP @itsTimLovehttps://twitter.com/lisamisandrist/status/1234253818847793152 …,
