,Positive,Negative
0,Think you really are a muppet! I think you tell lies - time you came clean on #Nike #Coronavirus #Edingburgh &amp; @Ianblackford_MP reportedly flouting lockdown rules. All your political shenanigans will come back &amp; bite you on the arse big time. #Sturgeon #SNP,
