,Positive,Negative
0,0,1
1,A Not If 1/2 The Chines Population Is Sickened By The Coronavirus Truth ,
2,A Not If 1/2 The Chines Population Is Sickened By The Coronavirus Truth https://twitter.com/EpochTimesChina/status/1223019313017294849 …,
