,Positive,Negative
0,1,0
1,"Senate passes House's coronavirus aid bill, sending it to Trump https://thehill.com/homenews/senate/488264-senate-passes-houses-coronavirus-bill-sending-it-to-trump …",Nero played with Rome burned and Coronavirus caught fire 
