,Positive,Negative
0,"Novel Coronavirus 2019, Wuhan, China | CDC https://www.cdc.gov/coronavirus/2019-nCoV/index.html … via @CDCgov CA? Masks sold out at Lake Tahoe--we get lots of visitors...Health author down with flu...but prob norm flu.",
