How does the world propose to punish regimes that lie about the lethality rate of a pandemic? Witholding aid only jumpstarts the contagion. Does the part of the world that wants to stop COVID19 treat it as a hostile act? 
"Media Consumer Guide: COVID19! Coverage! is moving the ratings needle, so expect lots of it thru SuperInfectiousTuesday. (Yes, I'm guilty) Don't Be Surprised When: California announces polling places restricted to 10-20 people at once, or completely closed. @GaryandShannon"
