"Coronavirus Essential Workers at Amazon, Walmart to Strike "
Coronavirus Has Caused More Than 150 Strikes. This Map Is Tracking Them All https://www.vice.com/en_us/article/k7e4gn/coronavirus-has-caused-more-than-150-strikes-this-map-is-tracking-them-all?utm_campaign=sharebutton via @vice
Earnings season gives a look at the financial damage the coronavirus has done in a variety of industries https://www.wsj.com/articles/coronavirus-latest-news-of-29-2020-11588151875 via @WSJ
