"Fifth case of #coronavirus confirmed in #Germany. 3 confirmed patients in #US, all in good condition. Some patients with the virus have been found in #Iran,but authorities are trying to hide the information from people, same way #China has been trying to hide the whole truth!"
#Republicans storm out of coronavirus briefing after #Democrats rip Trump's response... Can the #Dems check their #prejudice for #DonaldTrump at door? Seriously! #CoronaVirusUpdates #COVID19US #COVID19 #Wuhan #WuhanCoronavirus
