"If you are protesting in Philly, or anywhere, good on ya. Just be careful out there. Don't get hurt. Wear your mask. We don't want to lose you to an accident, police action, or coronavirus. #becareful #BlackLivesMatter #GeorgeFloyd"
"RT @R3Thorns: In about 2 weeks they will be asking for thermometers. 

#COVID19 https://t.co/1g9LfehPxh"
