"Can’t wait to contract the Coronavirus in 6 months and fucking die because some Chinese bloke thought “let’s eat Bats, what could go wrong” "
Aleppo soap with antiviral Laurel oil https://ebay.co.uk/itm/3x-200g-handmade-bar-of-Aleppo-soap-30-laurel-oil-70-olive-oil/264641382343 #coronavirus #COVID19 #Iran
Aleppo soap with antiviral Laurel oil https://ebay.co.uk/itm/3x-200g-handmade-bar-of-Aleppo-soap-30-laurel-oil-70-olive-oil/264641382343 #coronavirus #COVID19 #Azerbaijan
"RT @MikeDLondon: @mrjamesob Almost world-beating on the first wave.

Maybe Britannia will rule the second wave?

#COVID19"
