"#Ontario, #Canada STILL waiting on test results for 27 possible #coronavirus patients... "
"Pilots now filing suit, but according to WHO ""Where respect is due, then you dont punish. Meaning if anyone is thinking about taking measures, its going to be wrong. And WHO DOESNT recommend and ACTUALLY OPPOSES restrictions for travel...against China"" ??? #WTF #coronavirus "
