#Amazon has bought cameras to take temperatures of workers during the #coronavirus pandemic from a firm the #US blacklisted over allegations it helped #China detain and monitor #Uighurs and other #Muslim minorities @AmnestyNZ
The world health organization declaring an emergency on the coronavirus... People who have said that the earth needs a new plague for years on social media: 
"Hey can we all try and be extra supportive of Chinese people in our community today? It's the human thing to do, you know. #coronavirus"
"These “HIV-like” insertions did come from the actual HIV virus, and are widely distributed in different organisms. In particular 3 of the 4 were found in bat coronavirus samples before #covid19 appeared. "
RT @HelenClarkNZ: “The trans-Tasman bubble can wait. NZ and the #Pacific can make a Covid-free zone” writes ⁦@ColinTukuitonga⁩ in ⁦@TheSpin…
