 Buzzing in the Belgian Healthcare Community WHO declares coronavirus outbreak a global health emergency - STAT https://www.healthbuzz.be/articles?featured=https://www.statnews.com/2020/01/30/who-declares-coronavirus-outbreak-a-global-health-emergency/ Via @KristofDecoste1
No I mean drama is what’s making this #Covid19 thing to big look at all the recovered people already
"Yesterday I did, for the 1st time, a TV piece in @VTMNIEUWS as 'science expert' on what to do when you think you have #COVID19 So grateful &amp; it was only possible thanks to our amazing team in front of and behind the set. #scicomm #coronavirus #science"
"RT @StephenMcDonell: In #Beijing a new cluster of #covid19 cases emanating from, wait for it, a seafood market. Footage appears to show hun…"
RT @vdwnico: Update of the #covid19 in #Belgium : the trend is still a slow decrease of the number of patients in hospitals and prevalence…
"RT @StephenMcDonell: In #Beijing a new cluster of #covid19 cases emanating from, wait for it, a seafood market. Footage appears to show hun…"
@WildcatFan178 fake news right ?
