"Wednesday Update: Pennsylvania Department of Health reports 1,102 new positive coronavirus cases as total jumps to 44,366 https://www.pottsmerc.com/news/coronavirus/wednesday-update-pennsylvania-department-of-health-reports-1-102-new-positive-coronavirus-cases-as-total/article_92a41eea-4e1c-51be-b7a0-0e0406b670fc.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @mercuryx"
Coronavirus deaths rise across Pennsylvania and in Berks County [Charts] https://www.readingeagle.com/coronavirus/coronavirus-deaths-rise-across-pennsylvania-and-in-berks-county-charts/article_51f1622c-8a2b-11ea-a71c-3be7cd7bf909.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @ReadingEagle
