Provincial lab rules out coronavirus in Ottawa case https://ottawacitizen.com/news/local-news/provincial-lab-rules-out-coronavirus-in-ottawa-case?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580428601
"Chinese-Canadians facing hate, racism for coronavirus outbreak — much like the SARS outbreak in 2003 https://ottawacitizen.com/news/chinese-canadians-facing-hate-racism-for-coronavirus-outbreak-much-like-the-sars-outbreak-in-2003/wcm/912b6202-7ee6-4810-9537-b50febce71f1?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580424302"
"The coronavirus has nothing to do with Corona beer, despite what many people around the world seem to think https://ottawacitizen.com/life/food/the-coronavirus-has-nothing-to-do-with-corona-beer-despite-what-many-people-around-the-world-seem-to-think/wcm/a278563e-d8e1-4bd8-9c07-2fea0ff28c43?utm_medium=Social&amp;utm_source=Twitter#Echobox=1580380087"
