 Korean Air 747 on the ground @Gimpo with a fleet of ambulances for transporting the evacuees to an isolation facility for 14 days. #Wuhan #coronavirus 
" #Wuhan #coronavirus evacuation flight - Inbound Gimpo International, Seoul "
