Fuck off and let the dude walk. Coronavirus: Hellesdon walker's plague doctor outfit 'terrifying kids' 
Florida ordered coroners to stop releasing coronavirus death data: report #IgnoranceIsHalfTheBattle
Seriously this is his approach to every crisis he has ever encountered. Except this time there is no fixer for COVID19.
