"Bill Gates: In the past week, #CoViD19 has started behaving a lot like the once-in-a-century pathogen we’ve been worried about. I hope it’s not that bad, but we should assume it will be until we know otherwise https://www.nejm.org/doi/full/10.1056/NEJMp2003762 #SARSCoV2 #Coronavirus"
"Message to Campus Community on COVID-19 | UC Davis https://www.ucdavis.edu/news/message-campus-community-covid-19/ ""no known exposure to the virus through travel or close contact with a known infected individual"" #SARSCoV2 #CoViD19 #Coronavirus"
