Is this why they’ve changed the name of Corona Virus to COVID19? #COVID2019
"RT @muse_africa: #MuseAfrica Ghana’s Covid 19 Update: 262 new cases reported bringing Ghana’s total confirmed cases to 11,118 with 3,979 re…"
