I still remember that you chained Lion at your home. Karma is a bitch and it doesn't leave you inspite you do belie… https://t.co/sSNLF9w8ea
RT @RogerHighfield: 'Wearing of face masks in public corresponds to the most effective means to prevent interhuman transmission.' #COVID19
