Kentucky Governor Andy Beshear said in his daily coronavirus press conference Wednesday afternoon that he had authorized @ChurchillDowns to open its backside and begin allowing horses to ship in starting May 11.
"Q&A with Darrell Cronk, CIO of Wells Fargo’s Wealth and Investment Management, discussing coronavirus and the market sell-off. Here’s what you need to know: #COVID19 #investors http://voices.cf.socialware.com/zyavgax"
