I've just supported the @Shelter call for urgent action to the #coronavirus pandemic. We must support those facing housing issues during this crisis. Join me here: 
"RT @GrahamGGrant: ‘The tragedy in our care homes is a source of national shame’, Professor Allyson Pollock writes in today’s Mail: 
#corona…"
"RT @Dr_PhilippaW: &gt;90,000 #COVID19 cases not even allocated to any UK nation because UK Government set up parallel commercial Lab system, i…"
