The coronavirus may finally kill former California Gov. Jerry Brown’s boondoggle to nowhere. 
"Coronavirus threatens to further slow down growth in China , the world’s second-largest economy, as factories close, cancel flights and take other steps to contain the spread of virus This will impact growth of #SriLanka economic growth for 2020"
