 FYI: We are currently monitoring communication from the U.S. government regarding travel concerns related to the Coronavirus in Asia. We will inform you as soon as possible if your mission team's arrangements will be affected. CDC link: https://www.cdc.gov/coronavirus/index.html
RT @EPAwater: We developed guidance for maintaining water quality in buildings that have been vacant during #COVID19. Extended closures may…
RT @EPAwater: We developed guidance for maintaining water quality in buildings that have been vacant during #COVID19. Extended closures may…
