"Pls, #Retweet It for public awareness!! Safety is First!! #CoronavirusOutbreak #coronavirusnigeria #COVID19 #Covid_19 #CoronavirusInNigeria #CoronaVirusUpdates #coronavirusinlagos #Nigeria #Nigerians"
"Hey, check out our website! https://t.co/0tqosTPtWa #Nigeria #lagos #saturdaythoughts #covid19"
