#COVID19 virus is poppin' up like weeds in a Spring garden. It's a stealthy virus 'cuz most are infected asymptomatically PLUS not enough virus detection kits. Doesn't bode well as it courses thru some significant % of 7.8 billion humans on earth at this time. 
"Based on the first 84K cases, it turns out #COVID19 has a case-fatality rate comparable to Spanish Flu of 1918-1920 (per WHO, about 2 - 3%). Table from Worldometers https://www.worldometers.info/coronavirus/coronavirus-death-rate/#comparison"
