"Stock Markets will recover ... eventually. It's a 'long game'. I am amused as #COVID19 / #StockMarketCrash2020 is the first crisis the Lord Dampnut didn't create himself and can't control - people will/won't get sick, stock market will/won't fall."
Sign the petition to help bring him home https://t.co/SbdZ0YrbLx
