"We need better education systems if this is actually a problem ! No, Corona beer is not linked to China’s coronavirus outbreak "
"Some say that they're not concerned about the coronavirus because they are not part of an at-risk group (pre-existing condition, age, etc.) Please remember that taking care of yourself isn't just for you, it also protects the vulnerable #COVID19"
