"Nah, corona virus is very dangerous but theirs a time and place for everything. Their are places in the US that are safe to open. We were blessed with human brains. The local governments know best when,it comes to closing and opening business and public places."
If you were the president right now- we would barely even be familiar w/the #coronavirus . The media would have never over-hyped it &amp; bullied everyone into crashing the economy with a shutdown. They would have coddled you so hard &amp; told us it was the flu. So there’s that. #Biden
Coronavirus made it clear who our friends are.
Chinese people massing in a crowd WITHOUT a mask to get a mask — a picture of the unthinking panic that may be used to get people to take untested vaccines as one company brags it only took them 3 hrs to create a #coronavirus #vaccine #CoronavirusWHO
"Don't believe models and pronouncements from govts Fear govt & what they might impose, NOT their propaganda #coronavirus #coronavirususa #coronavirusindia"
When @realdonaldtrump was elected I told my brother he was going to get us all killed. Looks like my prediction is about to come true. Can this idiot do anything right? #CoronavirusOutbreak #StockMarketCrash2020 #COVID19
RT @drdavidsamadi: NO SECOND WAVE.  The toughest part of #COVID19 is behind us. This was a nursing home virus.  Small baby waves and spikes…
"RT @genericpanic: ""In the United States, clothing sales fell 89% in April from the same month in 2019.""

""Off-price retail group TJX (TJX.N…"
"RT @dtnpf: Large crowds walk through the Minnesota State Fair in St. Paul. The 2020 state fairs in at least 15 states, including Minnesota,…"
RT @votesamuelwill1: The case are rising but that is in direct relation to the increased number of test that are being preformed why do you…
RT @BuckSexton: CCP has shut down one of #Beijing's main #seafood and markets after more than 50 people in the #China's capital tested posi…
