"one veteran was taking his last breaths while the veteran next to him was eating his meal, both without any privacy. More than 70 veterans dead in ‘horrific’ coronavirus outbreak at Holyoke Soldiers’ Home "
"GOP decries ‘impeachment 2.0’ as Pelosi names top Trump critics to coronavirus oversight panel | Fox News ⁦@SpeakerPelosi⁩ UCannot Comeback2WashingtonDC 2DoUR JOB ButU CanStartAnother COSTLY,USELESSinvestigation At WTPsEXPENSE ⁦⁦@SenateGOP⁩"
