"Fuck the doctors or scientist. The coalition voters arewaiting on Craig Kelly, Andrew Bolt & Miranda Devine to tell them if #coronavirus is real."
"I'm waiting for Craig Kelly, Andrew Bolt & Miranda Devine to tell us if #coronavirus is real. Until then, I'm good."
"I'm waiting for Craig Kelly, Andrew Bolt & Miranda Devine to tell me if #coronavirus is real. Until then, I'm good."
