Looks more like you and your friends like #Merkel &amp; #VonDerLeyen want to take the #COVID19-virus as an excuse for more social engineering and pushing your globalist agenda! We have survived much worse than the #Coronavirus! #Soros
"1. On the death rate we have too lttle certainty: Example - In greater #Wuhan over 4.000 people have been infected with the #CoronaVirus, but only 90 fully recovered so far. So only once most recovered will we know."
#Indexes Since Last Friday: - #MSCI-#World -10% - #DowJones -13% - #DAX -13% (DAX today -3.8%) #Stocks #Markets #CoronaVirus #COVID19 #China
