,Tweets,Date
0,WHO declares coronavirus a global health emergency: https://mailchi.mp/who.int/who-declares-coronavirus-a-global-emergency,2020-01-30 23:48:02+00:00
1,WHO declares coronavirus a global health emergency: https://mailchi.mp/who.int/who-declares-coronavirus-a-global-emergency …,2020-01-30 23:48:02
2,"Spanish flu had a fairly low death rate (%), which is partly why it spread so effectively. Ebola is the opposite in many ways, highly deadly viruses are difficult to spread if you die quickly. I’ve had a coronavirus (MERS). It was 2 months of hell with no way to treat it.",2020-01-22 23:30:03
