,Tweets,Date
0,"In a new episode of Families and Caregivers during Coronavirus, Dr. Jennie Peterson talks to @NicoleMidwife about pregnancy concerns during #COVID19",2020-04-29 23:31:00+00:00
1,"""U.S. coronavirus death toll is far higher than reported, data suggests"" ",2020-04-29 23:29:21+00:00
2,"Democrats just disgrace the American people, I don’t see any outage. Just people going back to jobs to die of the #coronavirus or #COVID19 pandemic but you’re Democratic leaders gave Trillions Wall Street. #WednsdayWisdom #thursdaymorning #ThursdayThoughts",2020-04-29 23:27:30+00:00
3,"While the new coronavirus, against which there is currently no vaccine, causes global economic chaos, illness and death, there are other serious infections that are too often ignored or dismissed. From The New York Times: ",2020-04-29 23:00:05+00:00
4,"Obesity is one of the top risk factors for coronavirus death after advanced age. Abrupt cessation of an exercise regimen can provoke depression. But sure, discourage exercise, for “public health.” ",2020-04-29 22:47:35+00:00
5,Florida medical examiners were releasing coronavirus death data. The state made them stop. ,2020-04-29 23:55:11+00:00
6,"Has this happened to you? Just When We Think We're Adjusting, We're Hit By A #coronavirus Dip Day - @huffpostuk ""These days of low mood. happen when our longing for normality becomes too much. They exist on a spectrum"" #Moody #Social_Distancing https://tinyurl.com/y9e2ledn",2020-05-30 23:34:00+00:00
7,Yeeeeeees... Jonah Jameson the dick reporter for the Bugle is back! I love it! But I still have to wait for maybe 10 years after #CoronaVirus is over for a new #Spiderman movie. I hate this. #JKSimmons #COVID19 #quarantinelife #MarvelStudios #FarFromHome #nerd #nerdlife,2020-05-30 23:13:15+00:00
8,"@realDonaldTrump - Sadly, here we go again. If there can be a curfew for the Coronavirus &amp; valid curfew needs to happen at this point to help eliminate the present chaos. Meaning no one out unless going to &amp; from work etc. Violence needs to be shutdown. Arrest the crooks. ",2020-05-30 22:01:29+00:00
9,I’m usually very excited about the US space program and I recognize that this is a huge day for it but I’m sick to my stomach hearing words like “leadership” and “accountability” used in reference to the president at a time when Americans are dying from racism and coronavirus.,2020-05-30 19:50:20+00:00
10,Trumps get a lot of cheap stuff Made in China. They are a coronavirus epidemic waiting-to-happen.,2020-01-30 23:47:00+00:00
11,"""World Health Organization declared the coronavirus outbreak in China a public health emergency Thursday"" CNN snowflake @BrandonTensley: ""I know the best way to cover this international emergency"" #Journalism",2020-01-30 23:21:35+00:00
12,Coronavirus spread now a global emergency declares World Health Organization ,2020-01-30 23:17:48+00:00
13,"2019: ""I can't wait for 2020"" 2020: *nearly WWIII *Australia on fire *Corona Virus *Kobe &amp; his daughter *And now Andretti Please no more",2020-01-30 21:56:46+00:00
14,"7,700 people have the virus. 170 people have died from it. Over 90% of those cases, and 100% of deaths, have been in China (which is heartbreaking). The risk of you getting coronavirus or dying from it, you American Twitter user you, is low.",2020-01-30 21:46:31+00:00
15,Rockville cancels Lunar New Year event due to concerns from the community about the coronavirus. ,2020-01-30 21:30:03+00:00
