,Positive,Neutral,Negative
11,"Hello, I will creating  business card for your business.Check out my Gig on Fiverr: design creative and eye catching business card https://www.fiverr.com/share/Q7RYYR 
#coronavirus#Trump#BiggBoss13#Asim#Dhaka#DostoKaDostSid#Fiverr",#US to screen passengers for new China #coronavirus at three #airports https://tbsnews.net/international/us-screen-passengers-new-china-coronavirus-three-airports-37323#.XiKcrn7OQTk.twitter …,"Shahid Afridi
@SAfridiOfficial
I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been te… https://t.co/j8ied9Uxjo"
12,"Hi, flyer is your communication officer.
Check out my Gig on Fiverr: creating professional and amazing flyer and brochure https://www.fiverr.com/share/qDo4Q9 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts",Officials warn coronavirus will affect more Americans after Chicago woman diagnosed http://www.banglaviral.com/officials-warn-coronavirus-will-affect-more-americans-after-chicago-woman-diagnosed/ …,#BBC News - #Coronavirus declared global health emergency by #WHO
13,"Hello, Need a brochure for your business? 
Check out my Gig on Fiverr: create eye catching and amazing brochure catalog poster https://www.fiverr.com/share/0bloNv 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts","Hello, logo is the mark of a thoughtful initiative.
Check out my Gig on Fiverr: do creative branding logo for you https://www.fiverr.com/share/2Kmo18 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts","Mike Pence Meets Pope Francis, China’s Coronavirus Crisis &amp; License Plat... https://youtu.be/0X7TuWto9As via @YouTube"
14,"Hello, contact me for book cover and album cover.
Check out my Gig on Fiverr: design creative and smart book and album  cover for you https://www.fiverr.com/share/BRyxob 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts","Hello, I will creating eye catching  T shirt.
Check out my Gig on Fiverr: create eye catching time appropriate awesome t shirts https://www.fiverr.com/share/2Kmoek 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts","#Switzerland has imposed a ban on public events that gather more than 1,000 people together in the same place until at least March 15 in response to the #CoronaVirus threat #Annual_Basel_Carnival &amp; #Geneva_Motor_Show Cancelled #COVID19 "
15,"Better And Easy Way To Use Bitwise | Operators , Example
Link to watch : https://t.co/d3t8c2YZv8
(May Allah guide y… https://t.co/Ure5QYzEso",Mahali jhumar song and dance video of Mahali Adibasi people https://youtu.be/87OvBx1s2aI  via @YouTube#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts,#Chinese report says #illnesses may be from new #coronavirus https://unb.com.bd/category/World/chinese-report-says-illnesses-may-be-from-new-coronavirus/40736 …
16,"Get well soon, Afridi","Did #China's #Tencent Accidentally Leak The True Terrifying #Coronavirus Statistics? Not sure what to make of this but since Tencent is a Chinese company if it was leaking information then the government would slap it down fast.  

https://www.zerohedge.com/health/did-chinas-tencent-accidentally-leak-true-terrifying-coronavirus-statistics …",First Case Of Mysterious Coronavirus Confirmed Outside Of China https://www.iflscience.com/health-and-medicine/first-case-of-mysterious-coronavirus-confirmed-outside-of-china/ …
17,"RT @StephenMcDonell: #China's approach when these post-#Wuhan #coronavirus clusters have appeared, like in the Nth East, has been to lock d…","""Senator Tom Cotton Repeats Fringe Theory of Coronavirus Origins"" by ALEXANDRA STEVENSON pic.twitter.com/28xbK7jUOq",#Airports told to check #passengers arriving from #China for deadly #coronavirus https://tbsnews.net/bangladesh/airports-told-check-passengers-arriving-china-deadly-coronavirus-37453#.XiMlH5yJpKg.twitter …
18,Praying for your speedy recovery. You have done so much for people around you. We need people like you especially t… https://t.co/phAJaiQbgC,#Fauci: Slight #coronavirus spikes may get out of control amid #US reopening https://t.co/k2W93VxxKs,Coronavirus: more cases and second death reported in China https://www.theguardian.com/world/2020/jan/17/corona-second-death-in-china-after-sars-like-outbreak …
19,get well soon..,"RT @dailystarnews: #India surpassed the three lakh-mark of #coronavirus positive cases today with the worst daily spike of 11,458 infection…","""Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus"" by DENISE GRADY pic.twitter.com/c63AwNCGec"
20,This is my first video on YouTube. I hope you like it. Please subscribe to my channel and like my video to gain mor… https://t.co/CIUKMoLR3a,"Another doctor died from #coronavirus at Chattogram Medical College Hospital #Bangladesh 
https://t.co/Uzhvp4IH5g","#BreakingNews - #Bangladesh reports 44 more deaths from #coronavirus, 2,856 new cases https://t.co/RqDqqvZ55R"
21,"Get Well Soon Afridi Brother
In Sha Allah U will Recover",RT @PatrickFrench: Some ARCHIVING THE TIMES students @Ahmedabad have made a website of their research on the early stages of the #coronavir…,"Suave Hand Sanitizer Alcohol Based Kills 99.9 percent of Germs 10 oz, Pack of 6
https://t.co/1Nl1vtL8rf
Price:$26.9… https://t.co/PnQ1k9dsxy"
22,May Allah recover him. Get well soon him InshaAllah. From Bangladesh.,"join #Fiverr and #earnmoney 
https://t.co/3BdMGOH5L8
#China #Bangladesh #7ToEnternityWithBTS #Boeing #baekhyun… https://t.co/wd2A5svDFK",Infection of #COVID-19 in the #Rohingya #refugee camps is a reality now. The latest #BIPSS commentary deals with di… https://t.co/V7njgs8E0n
23,Get well soon 💜🙏,Today.... #coronavirus #UpdatedReports #Bangladesh https://t.co/R9twckHLv6,"Corona information services, telemedicine services, emergency food aid for the underprivileged, self corona testing… https://t.co/fuq2STzlgq"
24,Praying for your speedy recovery. You have done so much for people around you. We need people like you especially t… https://t.co/2VkiPxRLjz,God heals you!  🙏,"RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…"
25,Get well soon brother!,RT @shafiur: Last night a woman from #Kutupalong registered camp was taken into quarantine. She was tested  FIVE DAYS earlier and found to…,RT @bipss: Infection of #COVID-19 in the #Rohingya #refugee camps is a reality now. The latest #BIPSS commentary deals with different #COVI…
26,Omg😞😞Get well soon😞,"#Bangladesh tops #China in COVID-19 infection https://t.co/DZ0GCKcXv7 
 #COVID19 #coronavirus #Covid_19","RT @IFPRI: #COVID19 has worsened food insecurity in LMICs due to #economic loss and #lockdowns. Join a convo with Dr. @Jo_Swinnen, Director…"
27,RT @iamAhmadshahzad: With all that work you’ve done for the people of our country🇵🇰 during this pandemic I’m sure there’ll be thousands of…,"An association of Non-Goverment service holders of Bangladesh, #Workers_Voice  has organized a webinar today around… https://t.co/reRXCnPACC",#ShahidAfridi vai Don't worry In Shah Allah you come back very soon.we also pray with you and your family.
