,Positive,Neutral,Negative
0,14,DR. FAUCI BACKED CONTROVERSIAL WUHAN LAB WITH MILLIONS OF U.S. DOLLARS FOR RISKY CORONAVIRUS RESEARCH ,10
1,RT @XHNews: Beijing's major wholesale market has been suspended after personnel working there tested positive for #COVID19 https://t.co/056…,The UPDATED Truth About The Coronavirus https://youtu.be/YscZRozTN9s  via @YouTube,This is very intresting information. I highly recommend that you can listen to what the WHO has to say about the CORONAVIRUS outbreak. 
2,RT @WesElyMD: #COVID19 Management: Our take on best ways to adapt Evidence Based Care via #A2Fbundle for world’s sickest 🦠 ICU patients to…,"#UPDATE  Vietnam quarantines 10,000 people in villages close to the nation's capital after six cases of #coronavirus are discovered.",Chinese Pneumonia Outbreak Linked to Novel Coronavirus https://www.jwatch.org/fw116235/2020/01/13/chinese-pneumonia-outbreak-linked-novel-coronavirus?query=pfwTOC&jwd=000012303726&jspc=ID …
3,,"RT @picardonhealth: 100% face mask use could crush second, third #COVID19,  wave, study says, by @Mike_at_SFGate
 https://t.co/3VTjFEXYSH v…","#BREAKING Breaking: Vietnam quarantines commune of 10,000 people over coronavirus: ministry ."
4,,Coronavirus check,"Actual numbers will stagger the world 

Iran Can’t Hide Its Coronavirus Explosion, But It’s Trying Hard—and Putting the World in Danger https://www.thedailybeast.com/iran-cant-hide-its-coronavirus-explosion-but-its-trying-hard-and-putting-the-world-in-danger?source=twitter&via=desktop … via @thedailybeast"
5,,"""Social distancing"" #Coronavirus https://twitter.com/lookner/status/1237527748165292034 …",Corona virus  memes about corona virus 
6,,"“As the US continues its tenacious push to profiteer from coronavirus through its private healthcare system, its early failure to even provide adequate testing kits to its population speaks volumes.”

#Cuba’s health and solidarity triumphs again!https://www.independent.co.uk/voices/coronavirus-cruise-cuba-trump-us-covid-19-a9407846.html …",
7,,"“As the US continues its tenacious push to profiteer from coronavirus through its private healthcare system, its early failure to even provide adequate testing kits to its population speaks volumes.”

#Cuba’s health and solidarity triumphs again!https://www.independent.co.uk/voices/coronavirus-cruise-cuba-trump-us-covid-19-a9407846.html …",
