,Positive,Neutral,Negative
0,0,Kazakhstan is wear this now because of disease from China of coronavirus. pic.twitter.com/qbpNQteihm,1
1,,,RT @DrTomFrieden: 2 million cases is just the tip of the iceberg of how #COVID19 is spreading. Looking at identified deaths and the latest…
