,Positive,Neutral,Negative
0,1,,0
1,"RT @Ironhorse76: Let's get this show on the road!  FOLLOW ALL WHO: 

LIKE 
RT
COMMENT 

Nov will soon be upon us &amp; the #OrangeShitGibbon mu…",,"Baby will ya be my corona virus, and I will be your main sneeze"
