,Positive,Neutral,Negative
0,1,Got coronavirus....just use vicks,2
1,,,"SARS-Cov-2 is the Virus, Covid19 the disease, 2019-nCov the virus appearance and the Corona virus is the Family name."
2,,,China need to take the corona virus to the terrorists
3,,,"if stock markets crash, corona virus etc  believe me people will look for cash not for something virtual with high volality to loose even more.
Saying this even Im crypto fan. no ofense"
