,Tweets,Date
0,"The #PuertoRico #foodbank is out of food for individuals in need, #federal #COVID19 funds to individuals has not yet get to the pockets of #PuertoRicans, nor the #Unemployment benefits to recent unemployment workers because of #coronavirus #curfew. @JLo @BillClinton @BarackObama https://twitter.com/esmental_mag/status/1255474967573139461",2020-04-29 22:34:07+00:00
1,"Undocumented immigrants pay taxes, work on the frontlines of #coronavirus and are raising families, including US citizen children. Excluding them from healthcare access and economic relief puts 5.9 millions children in danger. #ProtectAllWorkers",2020-04-29 22:30:06+00:00
2,They Were Fervent Trump Supporters. Then Coronavirus Hit. ,2020-05-30 20:35:02+00:00
3,"Coronavirus in NC, cancel school and work for the rest of the month @NorthCarolina",2020-02-07 23:40:40
4,"“We do expect more cases and this is a good time to prepare.” - Dr. Anne Schuchat (CDC Principal Deputy Director) 

#coronavirus",2020-02-26 23:56:18
5,"RT @DemWrite: OHIO!

Watch this video. The Trump Recession didn’t start because of #coronavirus. It was in full swing in 2019.

Trump promi…",Sat Jun 13 07:53:24 +0000 2020
6,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",Sat Jun 13 09:52:29 +0000 2020
7,RT @Loretta_Swit: #MashbackFriday ❤️Sending #virtual #sociallydistant hugs! I think we all could use one. #mash4077th #4077thmash #harrymor…,Sat Jun 13 10:34:39 +0000 2020
8,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",Sat Jun 13 10:14:30 +0000 2020
9,RT @SCDEWinfo: Our #DEW claims specialists are available to help! Saturday is our lowest call volume day of the week. They're available fro…,Sat Jun 13 12:14:14 +0000 2020
10,@Adah06451294 Please #StayHome #BeSafe #HealthcareHeroes My daughter is a #nurses and she goes to work so we can st… https://t.co/IhlaqnZZni,Sat Jun 13 14:29:55 +0000 2020
11,Donald Trump Donates Fourth Quarter Salary to Health and Human Services to Fight Coronavirus https://www.breitbart.com/politics/2020/03/03/donald-trump-donates-fourth-quarter-salary-to-health-and-human-services-to-fight-coronavirus/ …,2020-03-03 23:57:27
12,Earnest Winston: CMS Schools Close due to Coronavirus - Sign the Petition! http://chng.it/T4pkFvYT  via @Change,2020-03-12 23:59:36
13,"You konw, maybe it's just best to just not see the Twitter timeline cause there's so many unfunny coronavirus related jokes, it's like watching Dane Cook tweeting all day.",2020-03-15 23:59:26
14,A Top Republican Senator Dumped $1.6 Million in Stock After Early Coronavirus Briefings. Was It Legal? https://www.motherjones.com/coronavirus-updates/2020/03/richard-burr-dumped-stocks-coronavirus-legal-violation-stock-act/ … via @MotherJones,2020-03-19 23:59:57
15,"I understand the importance of quarantine but please don't get angry with people. Some companies aren't closing, some jobs aren't ""work from home"". Please have compassion for all.  #CoronavirusPandemic #coronavirus",2020-03-20 23:55:42
