,Tweets,Date
0,"Great time to be alive 
*Coronavirus* pic.twitter.com/3z17gCWzl7",2020-01-24 23:46:24
1,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",Sat Jun 13 10:14:30 +0000 2020
2,Google's coronavirus search hub makes COVID-19 info easier to find http://dlvr.it/RSKR86 pic.twitter.com/XtldScBTD2,2020-03-21 23:59:33
3,Trump administration tried to pay Germans for coronavirus cure: report - Business Insider https://www.businessinsider.com/trump-administration-tried-to-pay-germans-scientists-for-coronavirus-cure-2020-3 …,2020-03-16 23:59:21
