,Tweets,Date
0,For The 5th consecutive day !! NCDC #libya #covid19 tests turned -ve ! Let's hope this trend continues in the next 10 days !! (incubation period) To declare Libya free of #Coronavirus !! Providing that no entries to people without quarantine !! ,2020-04-29 23:29:05+00:00
1,"""i thought their name was corona virus"" SKEPPY NOOOO VJFUBVIYFSBVISR",2020-05-30 21:58:45+00:00
2,Co-morbid by corona virus,2020-01-17 10:18:38
3,"French government to lift travel restrictions on internal European borders on Monday

#218newsenglish 
#coronavirus… https://t.co/NLcYoOK9vk",Sat Jun 13 09:11:26 +0000 2020
