,Tweets,Date
0,"""We have so far received more than 45,000 calls and the aid will continue."" #TwitterKurds #Iraq #coronavirus @BarzaniCF",2020-04-29 23:31:08+00:00
1,Coronavirus will take out the anti-vaxxers first,2020-01-30 22:54:41+00:00
2,Coronavirus will take out the anti-vaxxers first.,2020-01-30 22:52:25+00:00
3,The Ebola hunters are back! But this time they are hunting for Coronavirus pic.twitter.com/xvOl7h5V4Y,2020-02-02 23:26:03
4,"The Kurdistan Regional Government (KRG) has started to quarantine 200 people coming from neighboring Iran, as coronavirus has so far killed four individuals in the country.

#Baghdadpost #coronavirus #CoronaVirusInIranhttps://www.thebaghdadpost.com/En/story/47166/title/O0sesj3RpgKw41U6LQpiHyL9tdcaJCvH53904 …",2020-02-22 23:48:27
5,"#Coronavirus  Global Cases 

#BaghdadPost  #COVID19 #coronavirus https://t.co/iiXxgttb1A",Sat Jun 13 11:09:57 +0000 2020
6,"RT @bageteam1: Check Out My #NewRelease's #newmusic #music 
👇
https://t.co/Sc9OAsPYOX Out Now! 
👆
#dj #radio #NowPlaying #radio1 #OUTNOW #C…",Sat Jun 13 14:02:10 +0000 2020
7,RT @payamqadir1: No caption needed #hawler #COVID19 https://t.co/wYtV2K9LfE,Sat Jun 13 14:30:57 +0000 2020
8,I don’t think people realise just how ableist it is to say coronavirus doesnt matter cos it effects older people and those with weaker immune systems more. So it’s just fuck everyone else ?,2020-03-08 23:54:50
9,CORONAVIRUS DO IT FOR USSSSSSS https://twitter.com/DVATW/status/1241067931070537729 …,2020-03-20 23:58:51
10,CORONAVIRUS DO IT FOR USSSSSSS https://twitter.com/DVATW/status/1241067931070537729 …,2020-03-20 23:58:51
