,Tweets,Date
0,Planning unique events during the coronavirus pandemic ,2020-04-29 23:15:04+00:00
1,Employee calls #SouthDakota Dept of Health hotline for help as co-workers test positive. Operator advises: wash your hands and wear a mask. Offers no investigation or follow up. https://www.dakotanewsnow.com/content/news/South-Dakota-employee-pandemic-concerns-addressed-differently-by-location-570024061.html #coronavirus #COVID19,2020-04-29 22:59:55+00:00
2,I guess the coronavirus disappeared!,2020-05-30 20:43:59+00:00
3,The total number of confirmed Coronavirus 4800 cases Sudan country has reached over as of 28 May 2020 th. This dashboard created by @MAlkamel3 #COVID19_Sudan Source data :Daily report FMOH Mobile Version: https://arcg.is/11Lq1m Desktop Version: https://arcg.is/04Xmur,2020-05-30 20:25:57+00:00
4,The total number of confirmed Coronavirus 4800 cases Sudan country has reached over as of 27 May 2020 th. This dashboard created by @MAlkamel3 #COVID19_Sudan Source data :Daily report FMOH Mobile Version: https://arcg.is/11Lq1m Desktop Version: https://arcg.is/04Xmur,2020-05-30 20:22:03+00:00
5,"My point was in the last line. The extremely tiny size of the coronavirus particle, and the ability of fabric to keep it out.",2020-01-30 23:30:07+00:00
6,Trump says Coronavirus outbreak will ‘have a very good ending for us’ PULL YOUR HEAD OUT OF YOUR LOOSE ASS. RAND PAUL DID U EVER MAKE IT OUT OF KINDERGARTEN?,2020-01-30 22:09:28+00:00
7,More and more US citizens are being diagnosed with the active Coronavirus. Cases have now been found in New Jersey. #mcom119socialhttps://twitter.com/wallerABC7/status/1225783391985061888 …,2020-02-07 23:30:36
8,1st American Dies of Coronavirus http://a.msn.com/01/en-us/BBZMCZK?ocid=st2 …,2020-02-08 23:55:28
9,This is not related to the Coronavirus. It is an old internet video,2020-02-08 23:35:21
10,Corona Virus Cure? Do You Want the Red Pill or the Blue Pill? https://www.coronanaturals.com/uncategorized/corona-virus-cure-do-you-want-the-red-pill-or-the-blue-pill/ …,2020-02-11 23:52:03
11,How might the coronavirus impact economic activity in the U.S. and around the globe? Ameriprise Global Market Strategist Anthony Saglimbene weighs in. https://www.ameripriseadvisors.com//thietje.a.hunt/insights/markets-hit-the-pause-button/?CID=gs_feb20_MODcoronavirus …,2020-02-21 23:30:01
12,"This is how the # of confirmed coronavirus cases across different provinces in China, except Hubei.  The trajectories are similar. And there seem to be two clusters.  http://www.bcloud.org/e/ pic.twitter.com/hjhiyylv6S",2020-02-23 23:36:35
13,RT @andrewtavani: #Covid19 survivor who spent 62 days in the hospital and at one point looked certain to die gets his hospital bill: $1.1 m…,Sat Jun 13 11:30:39 +0000 2020
14,"RT @WHO: These are 5⃣ things to know about #COVID19 transmission ⬇️

https://t.co/JAM1Syx12o",Sat Jun 13 10:27:38 +0000 2020
15,BMA demands answers over missing BAME pages of Covid-19 report https://t.co/7KNpU8levA #covid #COVID19,Sat Jun 13 13:36:52 +0000 2020
16,"For #COVID19 case updates over the weekend, visit our data dashboard at https://t.co/2w4YjrA8QT. https://t.co/ON3nMPuvRB",Sat Jun 13 14:05:08 +0000 2020
17,Coronavirus lockdown extended on French teams at UAE Tour http://dlvr.it/RR6svZ pic.twitter.com/1lypT3daZy,2020-03-02 23:55:33
18,Media reporting of coronavirus is proof that clicks are of primary concern. Truth is maybe in 3rd place. Maybe.,2020-03-06 23:58:47
19,Mid-Westerners when they hear that there are cases of Coronavirus in Omaha NE https://twitter.com/Mufaa6/status/1234905221035253760 …,2020-03-04 23:51:50
20,Coronavirus is fake. Show me someone who has died,2020-03-09 23:58:54
21,This coronavirus quarantine feels an awful lot like calving season,2020-03-18 23:59:57
22,"With the coronavirus causing many K12 schools going to an online format, it doesn’t need to be a contest to see who can assign the most homework. More is not always better. #dsu360 #tlap",2020-03-17 23:57:17
23,This coronavirus quarantine feels an awful lot like calving season,2020-03-18 23:59:57
24,"With the coronavirus causing many K12 schools going to an online format, it doesn’t need to be a contest to see who can assign the most homework. More is not always better. #dsu360 #tlap",2020-03-17 23:57:17
