,Tweets,Date
0,Friday 28 February #COVID19 update from @MOHBahamas,2020-02-28 20:45:07+00:00
1,"“An unprecedented amount of knowledge has been generated in 6 weeks,” says @JeremyFarrar, head of the @wellcometrust In @sciencemag, @kakape explores how #COVID19 and new tech—Slack, Twitter, preprint servers—are changing how scientists communicate. ",2020-02-28 17:34:00+00:00
2,#RumorControl PHA refutes reports of Coronavirus case in The Bahamas. pic.twitter.com/EWXXsYuWME,2020-01-28 23:39:50
3,"China is the Main Enemy. Russia is a sideshow.
#Coronavirus
https://www.wsj.com/articles/beijing-faults-u-s-stance-on-coronavirus-11581014266 …",2020-02-08 23:34:16
4,"Coronavirus at the gym, Corona in the fridge.",2020-02-09 23:43:31
5,You can't understand the #coronavirus if you don't understand epistemology.,2020-02-09 23:35:08
6,"Hey out there, can some actual epidemiologist compare the #coronavirus R0 and fatality rate to the H1N1 Spanish Flu?
@DrEricDinghttps://twitter.com/BreakingNAsia/status/1228103841385717761 …",2020-02-13 23:50:30
7,"About to join @News12LI for a live call-in panel on COVID-19 #Coronavirus.

Tune in now! pic.twitter.com/JYtFK6oXZ3",2020-03-05 23:58:16
8,The coronavirus stopping everything but jobs and bills aye,2020-03-11 23:57:53
