Updated: Health officials investigating 2 possible cases of coronavirus involving Miami University students https://www.cincinnati.com/story/news/2020/01/28/coronavirus-ohio-china-miami-university/4596072002/ … via @enquirer ⁦@jbalmert⁩ ⁦@apsaker⁩
Coronavirus: Test results due soon on two Miami University who traveled to China https://www.cincinnati.com/story/news/2020/02/02/coronavirus-test-results-two-miami-university-ohio-students-traveled-china/4641766002/ … via @enquirer ⁦@apsaker⁩
