Coronavirus declared global health emergency by WHO after 1st person-to-person US case reported... 
Coronavirus declared global health emergency by WHO after 1st person-to-person US case reported...  https://www.newsbreakapp.com/n/0NzoELqe?s=a2&pd=01eaVhLX …
