"Feb 26:
“It looks like the coronavirus is being weaponized as yet another element to bring down Donald Trump,” Limbaugh said during Monday show. “Now, I want to tell you the truth about the coronavirus. … Yeah, I’m dead right on this. The coronavirus is the common cold, folks.”"
"Feb 26:
“It looks like the coronavirus is being weaponized as yet another element to bring down Donald Trump,” Limbaugh said during Monday show. “Now, I want to tell you the truth about the coronavirus. … Yeah, I’m dead right on this. The coronavirus is the common cold, folks.”"
