You don't want a delay because of CoronaVirus.  You want one because you think it will give you the chance to reverse democracy.  You should be ashamed - others are doing everything they can to help during this crisis.
You don't want a delay because of CoronaVirus.  You want one because you think it will give you the chance to reverse democracy.  You should be ashamed - others are doing everything they can to help during this crisis.
