So why is it allowing Australian Citizens etc in China back into Australia? Are Australians immune from the #coronavirus? #auspol
"@JoshFrydenberg is trying to ride the #CoronaVirus wave without doing a thing, hoping to get a back in black budget. His either nuts, negligent or both. #auspolhttps://twitter.com/JoshFrydenberg/status/1237292510621229056 …"
