"And to think a year ago today, in #2019, I was at a 9AM banger with my girls drinking and smoking for #StPatricksDay #coronavirus #COVID19 #QuarantineLife"
"And to think a year ago today, in #2019, I was at a 9AM banger with my girls drinking and smoking for #StPatricksDay #coronavirus #COVID19 #QuarantineLife"
