"Like congrats on your new job, but you didn’t need to hashtag coronavirus or covid19 or newjob,,, it’s worth noting he also has not shared any Black Lives Matter content or spoken about it to me. Let me just be glad I realized it now and not later down the road."
coronavirus don’t come with coronas smh
if you survived all the city of atlanta boil water advisories while attending gsu you are immune to coronavirus
I FOUND A CURE FOR THE CORONAVIRUS https://www.instagram.com/p/B92qB7KpSRV/?igshid=gtfp1yws1tcu …
I FOUND A CURE FOR THE CORONAVIRUS https://www.instagram.com/p/B92qB7KpSRV/?igshid=gtfp1yws1tcu …
