There’s 325 million people in the US...12 of them have coronavirus lol I wouldn’t worry about It. Odds are pretty good
"I just wrote a letter to #Congress urging lawmakers to Cancel Student Debt to Stimulate the Economy. 

Demand a #Coronavirus #COVID19 plan that helps Americans with #studentdebt:https://actionnetwork.org/letters/cancel-student-debt-stimulate-economy?source=twitter& …"
"I just wrote a letter to #Congress urging lawmakers to Cancel Student Debt to Stimulate the Economy. 

Demand a #Coronavirus #COVID19 plan that helps Americans with #studentdebt:https://actionnetwork.org/letters/cancel-student-debt-stimulate-economy?source=twitter& …"
