"65000 dead........ 

#NationalDisgrace 

#COVID19 #coronavirus https://t.co/yMhLWmV1eK"
Discovered I couldn’t find my thermometer. Went to Amazon. What the ??? #Coronavirus pic.twitter.com/MGNvxV7oKP
Discovered I couldn’t find my thermometer. Went to Amazon. What the ??? #Coronavirus pic.twitter.com/MGNvxV7oKP
